MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,Location,WindGustDir,WindDir9am,WindDir3pm,RainToday,RainTomorrow
14.4,24.2,0.0,4.6,9.6,35.0,13.0,22.0,77.0,53.0,1014.5,1013.8,5.0,4.0,18.8,23.2,MountGambier,W,WNW,W,No,No
12.4,27.0,0.2,3.6,8.2,37.0,17.0,22.0,97.0,50.0,1017.2,1014.9,7.0,7.0,16.1,24.9,MountGambier,W,N,W,No,No
10.3,29.9,0.0,3.6,9.0,28.0,11.0,11.0,69.0,27.0,1018.9,1015.3,0.0,1.0,20.1,28.6,MountGambier,SSW,N,NW,No,No
15.6,29.2,0.0,2.8,7.2,39.0,30.0,48.0,35.0,50.0,1009.3,1009.3,2.0,6.0,25.9,19.8,MountGambier,W,N,NW,No,Yes
10.7,17.1,2.6,8.2,0.4,39.0,9.0,20.0,64.0,51.0,1024.0,1022.0,8.0,8.0,13.9,15.6,MountGambier,W,W,W,Yes,No
9.8,19.5,0.8,2.6,6.6,54.0,20.0,37.0,89.0,59.0,1019.4,1016.7,8.0,3.0,11.6,17.2,MountGambier,WNW,NW,W,No,Yes
10.5,16.1,6.2,3.8,8.3,69.0,33.0,28.0,77.0,56.0,1023.3,1026.0,6.0,5.0,13.6,12.8,MountGambier,SSW,SSW,S,Yes,No
9.1,16.2,0.2,3.8,0.6,39.0,17.0,24.0,51.0,53.0,1035.7,1035.2,7.0,8.0,14.0,14.8,MountGambier,S,SSE,SSE,No,No
10.3,19.2,0.0,0.8,6.8,31.0,11.0,9.0,59.0,43.0,1036.9,1033.6,8.0,1.0,14.3,18.4,MountGambier,S,E,SSW,No,No
2.7,23.7,0.0,3.2,9.5,31.0,19.0,22.0,72.0,34.0,1033.2,1030.3,0.0,0.0,12.8,22.3,MountGambier,NNW,N,W,No,No
4.9,25.7,0.0,1.8,10.1,39.0,13.0,24.0,49.0,14.0,1029.1,1024.7,0.0,2.0,14.8,25.0,MountGambier,NNW,N,NNW,No,No
8.1,27.5,0.0,6.2,10.0,50.0,24.0,26.0,33.0,17.0,1021.9,1018.0,1.0,2.0,18.3,26.2,MountGambier,NW,N,NNW,No,No
8.2,25.5,0.0,6.4,8.9,31.0,11.0,20.0,56.0,52.0,1021.3,1019.8,0.0,7.0,16.7,22.2,MountGambier,WSW,N,WSW,No,No
7.9,21.8,0.0,4.0,9.2,31.0,17.0,17.0,80.0,45.0,1026.8,1024.3,4.0,1.0,15.7,21.6,MountGambier,SSE,SE,SE,No,No
4.9,23.6,0.0,2.6,9.2,33.0,22.0,11.0,73.0,35.0,1025.5,1022.5,0.0,0.0,15.0,23.3,MountGambier,S,E,E,No,No
8.9,27.7,0.0,3.0,9.2,50.0,17.0,24.0,69.0,24.0,1021.4,1017.3,0.0,0.0,17.0,27.3,MountGambier,N,NE,NNE,No,No
11.2,29.1,0.0,4.2,9.6,30.0,19.0,9.0,57.0,26.0,1016.4,1013.1,1.0,1.0,19.9,27.2,MountGambier,NNE,NNE,NNW,No,No
9.6,23.7,0.0,3.8,6.5,30.0,9.0,20.0,93.0,63.0,1018.2,1015.8,8.0,2.0,15.3,22.1,MountGambier,S,SW,SSW,No,No
12.7,25.8,0.0,3.4,3.2,57.0,20.0,19.0,75.0,40.0,1013.2,1008.8,4.0,8.0,17.8,23.8,MountGambier,NNW,NE,N,No,Yes
15.0,18.9,4.2,6.6,8.0,54.0,24.0,31.0,73.0,64.0,1005.2,1003.7,4.0,5.0,17.3,17.6,MountGambier,NNW,NNW,NW,Yes,Yes
10.5,14.7,13.2,4.0,2.9,46.0,17.0,24.0,90.0,52.0,1007.7,1008.9,7.0,5.0,11.4,12.6,MountGambier,WSW,WNW,W,Yes,Yes
5.8,13.3,4.0,1.6,1.6,52.0,31.0,20.0,86.0,87.0,1018.3,1019.5,8.0,7.0,10.1,10.8,MountGambier,SSW,SW,SW,Yes,Yes
8.2,17.1,8.0,0.6,2.9,35.0,26.0,19.0,89.0,74.0,1023.2,1021.3,8.0,5.0,12.0,15.5,MountGambier,SSW,SSW,SW,Yes,Yes
10.8,17.3,1.2,0.8,1.5,30.0,11.0,13.0,89.0,75.0,1024.3,1022.3,7.0,7.0,13.7,15.2,MountGambier,WSW,SW,WSW,Yes,No
9.1,19.5,0.0,0.2,3.0,30.0,6.0,17.0,81.0,69.0,1025.0,1022.9,8.0,6.0,14.8,16.8,MountGambier,W,SW,WSW,No,No
8.7,18.6,0.4,1.6,6.7,48.0,17.0,28.0,96.0,87.0,1022.0,1020.8,7.0,8.0,12.6,15.0,MountGambier,W,NNW,WSW,No,Yes
7.3,16.9,4.2,2.2,3.8,19.0,6.0,9.0,79.0,52.0,1027.0,1025.2,6.0,7.0,11.3,14.9,MountGambier,SE,NW,S,Yes,No
5.9,17.1,0.0,2.8,3.6,35.0,17.0,20.0,78.0,52.0,1022.5,1018.7,7.0,7.0,8.9,15.1,MountGambier,N,NE,NNE,No,No
8.9,16.0,0.2,3.6,0.6,50.0,22.0,15.0,59.0,97.0,1015.8,1015.8,7.0,8.0,14.6,13.8,MountGambier,NNE,N,NNW,No,Yes
8.2,14.7,11.8,0.2,6.9,52.0,19.0,19.0,65.0,77.0,1028.9,1028.5,1.0,7.0,11.9,10.9,MountGambier,S,S,SSW,Yes,Yes
5.2,15.9,2.4,1.6,6.1,52.0,13.0,24.0,92.0,88.0,1025.3,1023.0,7.0,3.0,12.2,12.3,MountGambier,SSW,SW,SSW,Yes,Yes
8.6,14.7,3.2,0.2,3.8,39.0,13.0,22.0,91.0,80.0,1024.2,1022.9,6.0,8.0,12.2,13.0,MountGambier,WSW,WSW,SSW,Yes,Yes
7.4,15.0,1.4,1.6,7.1,28.0,7.0,17.0,94.0,70.0,1024.0,1021.1,7.0,7.0,10.5,13.5,MountGambier,S,NW,S,Yes,No
3.2,15.4,0.2,1.2,2.0,26.0,7.0,11.0,99.0,63.0,1020.1,1016.4,8.0,7.0,7.8,13.7,MountGambier,N,NE,N,No,No
7.8,20.5,0.4,1.8,4.1,43.0,20.0,17.0,79.0,53.0,1012.2,1009.4,7.0,6.0,12.5,18.8,MountGambier,N,NNE,NNW,No,No
11.8,22.7,0.0,2.2,6.2,43.0,17.0,28.0,97.0,48.0,1012.2,1007.0,8.0,1.0,14.7,22.6,MountGambier,N,N,NNE,No,No
11.4,19.2,0.4,3.2,3.8,65.0,17.0,39.0,94.0,87.0,1014.5,1015.6,5.0,7.0,13.9,12.3,MountGambier,WNW,NNW,WNW,No,Yes
5.8,17.9,4.6,1.4,9.3,39.0,15.0,17.0,89.0,54.0,1021.6,1017.5,2.0,1.0,11.0,17.2,MountGambier,NNW,N,N,Yes,Yes
9.8,15.9,3.8,1.4,6.7,48.0,17.0,26.0,64.0,69.0,1020.0,1020.5,2.0,6.0,13.5,12.5,MountGambier,W,WSW,WSW,Yes,Yes
6.3,14.1,2.8,3.0,6.8,56.0,11.0,28.0,73.0,57.0,1023.2,1021.1,4.0,4.0,11.6,13.5,MountGambier,SW,W,W,Yes,Yes
9.4,15.5,2.2,2.4,5.1,41.0,24.0,22.0,84.0,80.0,1023.2,1024.1,6.0,8.0,11.9,12.8,MountGambier,SSW,SW,SSW,Yes,Yes
8.6,15.8,1.4,0.8,5.7,33.0,17.0,15.0,85.0,88.0,1030.5,1030.3,3.0,7.0,12.2,12.7,MountGambier,S,SSW,SSW,Yes,No
9.8,15.4,0.2,1.2,0.6,19.0,0.0,13.0,72.0,74.0,1030.9,1028.6,7.0,7.0,12.3,14.1,MountGambier,WNW,N,SSW,No,No
6.7,16.4,0.0,0.4,6.9,24.0,15.0,13.0,91.0,57.0,1026.8,1023.5,6.0,5.0,10.4,14.4,MountGambier,N,N,NNW,No,No
2.1,17.0,0.0,2.4,4.4,41.0,19.0,13.0,76.0,57.0,1022.3,1019.3,7.0,7.0,9.0,15.7,MountGambier,N,NNE,N,No,No
9.0,18.5,0.2,1.0,7.4,37.0,15.0,15.0,71.0,57.0,1019.6,1019.2,7.0,3.0,12.6,17.0,MountGambier,W,N,WNW,No,Yes
8.7,15.0,2.8,2.4,8.3,33.0,11.0,19.0,74.0,51.0,1026.4,1026.3,1.0,6.0,11.4,14.0,MountGambier,S,SSE,S,Yes,No
6.2,15.0,0.2,2.4,0.7,26.0,13.0,13.0,89.0,71.0,1028.3,1024.9,7.0,7.0,9.9,13.2,MountGambier,NNW,N,N,No,No
6.9,15.5,0.0,1.2,4.2,48.0,19.0,26.0,69.0,65.0,1021.4,1018.0,7.0,4.0,9.0,15.2,MountGambier,NNW,N,NNW,No,Yes
9.0,17.1,8.2,0.4,4.5,48.0,17.0,28.0,99.0,70.0,1016.9,1014.6,8.0,7.0,12.1,15.8,MountGambier,NW,NNW,NW,Yes,Yes
11.3,19.6,6.8,2.4,7.4,80.0,31.0,43.0,85.0,37.0,1009.0,1004.3,5.0,2.0,13.8,18.9,MountGambier,NNW,N,NNW,Yes,Yes
7.5,11.9,2.0,3.8,0.0,46.0,24.0,30.0,79.0,86.0,1017.0,1014.9,7.0,8.0,10.2,10.4,MountGambier,SE,SSE,SSE,Yes,Yes
7.3,13.0,16.8,1.0,5.6,48.0,20.0,22.0,59.0,70.0,1015.5,1013.8,2.0,8.0,9.7,11.9,MountGambier,SW,SW,WSW,Yes,Yes
9.5,14.4,5.0,4.4,4.5,54.0,9.0,28.0,96.0,82.0,1016.9,1018.9,8.0,7.0,11.8,12.5,MountGambier,SSW,W,S,Yes,Yes
7.8,14.0,2.2,1.4,1.9,31.0,11.0,22.0,80.0,68.0,1028.1,1028.4,8.0,8.0,11.5,12.9,MountGambier,SW,SSW,SW,Yes,No
9.9,15.0,0.2,2.0,8.5,35.0,11.0,19.0,94.0,88.0,1032.3,1031.3,7.0,7.0,11.3,12.6,MountGambier,SSW,W,SW,No,No
6.7,15.1,0.8,4.8,3.5,30.0,7.0,11.0,99.0,92.0,1035.1,1034.5,8.0,7.0,10.7,13.7,MountGambier,SW,NNW,SW,No,Yes
9.7,15.1,2.8,1.0,0.7,19.0,2.0,7.0,100.0,88.0,1036.9,1034.0,8.0,7.0,12.1,14.0,MountGambier,E,WNW,SE,Yes,No
4.4,15.6,0.2,0.2,9.3,26.0,13.0,11.0,92.0,67.0,1032.0,1028.8,1.0,1.0,8.8,15.1,MountGambier,N,NNE,NNW,No,No
3.1,17.9,0.0,1.0,8.8,17.0,7.0,7.0,87.0,59.0,1028.8,1025.9,0.0,1.0,8.4,17.1,MountGambier,N,NNE,SE,No,No
2.0,14.7,0.2,1.0,4.2,41.0,6.0,24.0,96.0,66.0,1025.4,1024.1,1.0,3.0,8.9,12.2,MountGambier,SSW,NNW,S,No,Yes
6.8,11.8,6.2,1.0,2.7,39.0,17.0,11.0,93.0,85.0,1020.8,1015.1,7.0,7.0,9.0,10.7,MountGambier,S,S,SE,Yes,Yes
2.3,12.1,8.4,0.4,0.0,56.0,28.0,31.0,90.0,94.0,1014.0,1013.0,8.0,8.0,10.9,11.4,MountGambier,S,S,S,Yes,Yes
10.2,13.4,6.6,0.6,0.9,59.0,31.0,31.0,66.0,67.0,1019.8,1020.7,7.0,8.0,11.3,12.5,MountGambier,SSE,SSE,SSE,Yes,No
10.1,13.0,0.0,2.0,2.0,43.0,26.0,19.0,66.0,64.0,1027.1,1026.8,7.0,7.0,12.2,12.1,MountGambier,SE,SE,SSE,No,No
8.3,14.5,0.0,0.6,6.6,33.0,9.0,19.0,73.0,63.0,1029.3,1028.2,7.0,3.0,11.1,11.6,MountGambier,SSW,SW,S,No,No
6.6,12.6,0.0,0.8,0.2,28.0,9.0,15.0,72.0,66.0,1030.7,1029.6,8.0,8.0,10.8,12.0,MountGambier,SSW,SSW,SSW,No,No
7.4,12.6,0.2,0.8,1.3,19.0,7.0,11.0,93.0,58.0,1030.4,1028.4,8.0,8.0,9.2,12.3,MountGambier,SSE,WNW,S,No,No
7.6,12.7,0.0,2.0,0.2,28.0,2.0,13.0,71.0,76.0,1029.8,1027.2,7.0,7.0,10.1,11.9,MountGambier,SE,S,SE,No,No
0.2,13.4,0.4,0.4,9.1,26.0,0.0,15.0,92.0,57.0,1026.1,1021.5,1.0,1.0,5.7,12.7,MountGambier,ENE,N,ENE,No,No
3.9,14.3,0.0,1.0,3.4,48.0,19.0,22.0,86.0,65.0,1018.8,1015.7,5.0,7.0,5.6,12.4,MountGambier,NNE,NE,NNE,No,Yes
5.6,14.5,1.8,2.2,1.9,50.0,28.0,33.0,87.0,78.0,1016.0,1011.8,8.0,6.0,8.2,12.3,MountGambier,NNE,NNE,NNE,Yes,Yes
7.9,13.9,6.6,2.2,3.1,61.0,33.0,17.0,93.0,82.0,1005.6,1004.9,8.0,7.0,9.3,12.6,MountGambier,N,N,N,Yes,Yes
6.7,13.2,5.6,1.0,4.3,41.0,19.0,17.0,95.0,88.0,1009.4,1008.6,4.0,5.0,8.3,11.7,MountGambier,N,N,N,Yes,Yes
8.3,14.7,3.2,2.2,3.3,39.0,19.0,26.0,96.0,87.0,1011.6,1011.1,8.0,7.0,10.4,13.4,MountGambier,WNW,N,NW,Yes,Yes
8.1,15.3,4.2,1.4,7.6,39.0,11.0,24.0,86.0,83.0,1021.1,1021.7,7.0,1.0,11.0,13.1,MountGambier,W,W,WSW,Yes,Yes
7.2,15.8,2.6,0.6,4.1,44.0,15.0,15.0,99.0,88.0,1023.1,1020.3,7.0,6.0,10.8,14.5,MountGambier,SW,NNW,NW,Yes,Yes
1.8,12.9,3.6,1.0,8.4,28.0,0.0,17.0,86.0,55.0,1026.2,1022.2,4.0,1.0,6.2,12.2,MountGambier,NNE,N,N,Yes,No
6.2,13.2,0.0,3.2,1.0,56.0,35.0,28.0,68.0,65.0,1010.6,1004.3,7.0,8.0,10.1,12.8,MountGambier,N,N,N,No,Yes
7.1,10.3,5.0,0.4,0.0,33.0,7.0,17.0,99.0,95.0,1004.9,1000.5,8.0,8.0,8.3,8.5,MountGambier,N,NE,NNE,Yes,Yes
6.1,12.1,28.0,1.2,5.8,57.0,22.0,26.0,80.0,59.0,1011.1,1015.5,4.0,6.0,8.0,10.2,MountGambier,SSW,S,SSW,Yes,Yes
4.4,14.3,1.4,1.0,6.8,48.0,19.0,24.0,94.0,82.0,1022.6,1022.9,1.0,7.0,7.7,11.9,MountGambier,WNW,NNW,WNW,Yes,Yes
7.6,15.1,2.2,1.2,6.1,37.0,9.0,20.0,95.0,78.0,1028.9,1028.4,7.0,7.0,11.3,13.6,MountGambier,W,NNW,W,Yes,Yes
8.4,15.1,3.6,1.4,4.4,39.0,11.0,22.0,90.0,89.0,1030.3,1030.1,7.0,7.0,12.1,12.2,MountGambier,SSW,W,S,Yes,No
1.0,12.8,0.2,0.8,3.3,13.0,7.0,9.0,91.0,63.0,1033.8,1031.6,1.0,7.0,6.8,11.0,MountGambier,N,NNE,SE,No,No
4.3,11.2,0.0,1.8,9.0,30.0,15.0,13.0,70.0,58.0,1030.3,1025.5,3.0,1.0,6.2,10.7,MountGambier,NE,NE,NE,No,No
2.1,12.2,0.0,1.0,2.3,50.0,28.0,28.0,71.0,69.0,1016.6,1010.1,8.0,6.0,5.8,10.7,MountGambier,N,NNE,N,No,Yes
5.8,13.3,13.6,2.0,4.3,48.0,22.0,31.0,96.0,61.0,1002.7,1000.9,8.0,5.0,8.3,12.3,MountGambier,NNW,NNW,NW,Yes,Yes
4.6,12.1,14.4,2.4,3.5,48.0,15.0,20.0,91.0,83.0,1008.7,1010.5,6.0,8.0,7.6,8.7,MountGambier,SW,NNW,WSW,Yes,Yes
6.3,11.9,13.2,1.4,5.5,50.0,22.0,24.0,87.0,70.0,1017.7,1019.0,7.0,7.0,9.3,10.5,MountGambier,SW,SW,SW,Yes,No
5.9,13.3,1.0,0.6,3.0,31.0,9.0,13.0,76.0,86.0,1025.7,1024.9,5.0,7.0,9.3,11.2,MountGambier,WSW,WSW,W,No,Yes
7.3,14.7,3.6,0.6,6.1,24.0,7.0,15.0,96.0,67.0,1026.9,1025.6,3.0,4.0,10.9,13.2,MountGambier,S,W,SSW,Yes,No
4.6,13.8,0.4,0.8,6.6,26.0,6.0,13.0,90.0,66.0,1032.3,1032.3,2.0,5.0,8.2,11.6,MountGambier,S,WSW,SE,No,No
0.1,14.5,0.0,1.4,7.5,19.0,6.0,7.0,95.0,72.0,1037.2,1035.4,1.0,7.0,5.1,12.6,MountGambier,SSW,NNE,WSW,No,No
-0.3,13.1,0.0,0.2,5.9,19.0,6.0,7.0,94.0,66.0,1036.1,1032.4,6.0,6.0,1.9,11.5,MountGambier,NNE,NNE,N,No,No
-0.3,13.3,0.2,0.6,8.7,33.0,13.0,20.0,85.0,51.0,1030.6,1027.3,0.0,4.0,3.9,12.6,MountGambier,N,NNE,N,No,No
3.1,14.2,0.2,1.4,5.4,30.0,19.0,19.0,68.0,61.0,1025.6,1022.1,6.0,8.0,6.0,12.1,MountGambier,NNE,NNE,NNE,No,No
6.0,14.6,0.2,2.4,1.1,37.0,13.0,17.0,84.0,78.0,1021.4,1018.4,8.0,7.0,8.6,13.8,MountGambier,NNE,NE,NE,No,Yes
8.3,13.7,5.8,0.4,0.6,26.0,7.0,7.0,99.0,80.0,1013.7,1009.2,8.0,7.0,9.3,13.0,MountGambier,WNW,S,SW,Yes,Yes
7.5,14.0,3.4,0.6,4.1,30.0,15.0,17.0,92.0,81.0,1013.7,1011.1,7.0,8.0,10.3,12.2,MountGambier,NNE,NNW,N,Yes,No
9.0,14.7,0.0,0.6,2.1,33.0,17.0,15.0,83.0,66.0,1008.6,1006.2,7.0,7.0,10.7,13.5,MountGambier,N,N,N,No,No
3.2,12.9,0.2,0.8,0.0,31.0,9.0,9.0,99.0,86.0,1008.9,1006.4,8.0,8.0,5.1,12.4,MountGambier,N,ENE,N,No,Yes
5.1,10.7,4.8,0.4,0.9,56.0,33.0,28.0,93.0,74.0,1007.0,1010.2,8.0,7.0,8.9,9.5,MountGambier,WSW,WSW,WSW,Yes,Yes
5.9,15.3,3.2,1.6,2.9,59.0,22.0,31.0,96.0,85.0,1015.5,1016.3,8.0,7.0,9.6,12.6,MountGambier,NW,NNW,WNW,Yes,Yes
8.9,15.9,2.8,0.4,3.8,48.0,15.0,24.0,99.0,76.0,1023.0,1020.6,8.0,7.0,12.4,14.8,MountGambier,NNW,NNW,NNW,Yes,Yes
7.2,15.6,1.4,1.6,6.0,52.0,26.0,31.0,72.0,60.0,1017.4,1014.2,3.0,7.0,9.3,13.6,MountGambier,N,N,NNW,Yes,Yes
3.8,12.3,7.4,2.2,7.3,46.0,17.0,22.0,85.0,66.0,1018.7,1019.0,2.0,3.0,6.8,10.8,MountGambier,WNW,NNW,SW,Yes,Yes
3.6,14.4,4.6,1.0,7.3,46.0,17.0,30.0,88.0,76.0,1021.7,1020.6,7.0,7.0,7.9,13.5,MountGambier,NW,NNW,NW,Yes,Yes
7.6,15.3,2.2,0.4,5.6,20.0,9.0,9.0,99.0,71.0,1028.1,1028.2,7.0,6.0,10.7,14.7,MountGambier,SW,NNW,WSW,Yes,No
6.6,16.2,0.2,0.6,4.3,37.0,9.0,28.0,99.0,89.0,1033.4,1032.6,6.0,8.0,7.9,13.3,MountGambier,WSW,NNW,WSW,No,No
7.8,15.8,0.4,0.8,1.7,22.0,4.0,9.0,97.0,78.0,1033.7,1031.2,8.0,7.0,10.8,13.8,MountGambier,WSW,NNW,SW,No,No
5.4,14.0,0.4,2.0,0.3,19.0,9.0,9.0,99.0,72.0,1030.0,1026.3,7.0,7.0,9.2,13.3,MountGambier,NNE,N,N,No,No
6.5,15.1,0.0,0.4,2.2,33.0,17.0,15.0,82.0,63.0,1023.7,1019.1,7.0,7.0,8.2,13.8,MountGambier,N,NNE,NNE,No,No
8.2,15.0,0.0,1.2,4.0,59.0,17.0,19.0,72.0,87.0,1011.1,1007.2,7.0,7.0,10.3,11.0,MountGambier,NNE,NNE,N,No,Yes
7.7,14.1,6.4,1.8,8.0,44.0,11.0,26.0,92.0,66.0,1005.5,1007.1,3.0,3.0,10.4,13.6,MountGambier,SW,WNW,SW,Yes,Yes
8.5,12.2,9.2,1.6,1.6,44.0,22.0,17.0,91.0,69.0,1017.6,1018.2,8.0,8.0,9.8,10.9,MountGambier,SSW,SW,WSW,Yes,Yes
6.4,14.0,3.2,0.8,5.4,52.0,15.0,33.0,95.0,90.0,1022.7,1023.4,8.0,7.0,10.9,11.1,MountGambier,SW,W,SW,Yes,Yes
4.6,13.0,2.4,1.8,6.1,39.0,11.0,11.0,85.0,75.0,1030.6,1030.4,7.0,7.0,9.4,11.5,MountGambier,SW,WSW,SW,Yes,Yes
4.1,13.9,1.4,0.8,6.6,39.0,2.0,20.0,93.0,65.0,1034.6,1032.5,6.0,5.0,8.4,12.7,MountGambier,S,WSW,S,Yes,No
4.4,13.1,0.2,0.8,1.3,19.0,11.0,9.0,95.0,64.0,1032.6,1029.4,8.0,7.0,9.0,12.0,MountGambier,E,ESE,SSE,No,No
0.2,14.2,0.0,0.4,8.4,22.0,0.0,11.0,85.0,60.0,1027.8,1023.0,1.0,4.0,7.5,14.0,MountGambier,NNE,N,N,No,No
4.0,12.4,0.0,1.2,0.5,37.0,22.0,13.0,67.0,77.0,1017.8,1013.7,7.0,8.0,8.1,10.6,MountGambier,N,N,N,No,Yes
4.6,15.1,1.8,0.6,7.0,48.0,15.0,26.0,97.0,67.0,1015.1,1012.4,2.0,6.0,7.3,13.9,MountGambier,NNW,NNW,NNW,Yes,Yes
4.2,14.0,5.8,3.0,5.7,56.0,11.0,26.0,85.0,57.0,1015.7,1012.1,1.0,2.0,8.7,13.4,MountGambier,WNW,NNW,NNW,Yes,Yes
8.1,13.8,5.0,0.0,5.8,39.0,22.0,43.0,86.0,73.0,1007.5,1009.5,3.0,7.0,10.5,9.7,MountGambier,W,NNW,W,Yes,Yes
5.9,13.1,3.6,2.0,4.9,37.0,13.0,19.0,72.0,70.0,1020.5,1021.3,7.0,6.0,9.5,11.9,MountGambier,WSW,W,W,Yes,No
5.1,15.9,0.2,1.0,7.9,54.0,24.0,26.0,76.0,54.0,1020.0,1015.1,3.0,7.0,8.1,14.8,MountGambier,N,N,N,No,Yes
8.1,15.6,4.0,4.0,7.4,57.0,15.0,33.0,91.0,62.0,1012.4,1012.4,3.0,5.0,12.5,13.9,MountGambier,W,NW,W,Yes,Yes
7.5,13.5,1.6,2.2,8.1,69.0,26.0,31.0,67.0,62.0,1023.1,1025.0,3.0,3.0,10.6,12.1,MountGambier,SW,WSW,SSW,Yes,Yes
6.9,14.1,3.0,1.8,2.4,41.0,13.0,24.0,88.0,61.0,1031.4,1031.2,8.0,7.0,10.2,13.3,MountGambier,SW,WSW,SW,Yes,No
6.5,14.4,1.0,1.2,3.0,46.0,28.0,22.0,86.0,70.0,1034.1,1032.3,6.0,6.0,10.7,12.7,MountGambier,S,SSE,SSW,No,No
5.4,15.5,0.2,1.6,7.4,26.0,9.0,11.0,83.0,65.0,1032.0,1028.4,2.0,6.0,10.9,13.3,MountGambier,SE,SSE,SE,No,No
3.9,14.6,0.2,1.2,3.8,48.0,19.0,26.0,86.0,64.0,1022.8,1017.9,6.0,5.0,8.7,13.2,MountGambier,N,NNE,N,No,Yes
8.6,14.5,3.8,2.6,7.4,43.0,13.0,24.0,95.0,69.0,1015.3,1016.2,7.0,8.0,10.7,11.6,MountGambier,N,WNW,WSW,Yes,Yes
6.1,13.3,2.8,2.2,6.2,57.0,17.0,26.0,96.0,55.0,1013.2,1012.5,8.0,5.0,9.0,12.1,MountGambier,W,WNW,WNW,Yes,Yes
5.4,13.1,3.8,1.8,1.9,52.0,17.0,20.0,95.0,90.0,1008.3,1001.6,7.0,8.0,8.6,8.3,MountGambier,NW,N,NW,Yes,Yes
6.1,12.3,30.2,2.6,5.0,39.0,41.0,44.0,83.0,66.0,1001.0,1007.4,8.0,8.0,9.5,10.9,MountGambier,SW,SSW,SW,Yes,Yes
6.2,13.9,1.4,2.6,2.9,52.0,13.0,19.0,73.0,70.0,1020.1,1020.5,8.0,8.0,9.8,11.8,MountGambier,SSW,SSW,SW,Yes,No
4.2,12.5,0.6,0.6,0.6,33.0,15.0,13.0,99.0,78.0,1024.2,1022.0,8.0,8.0,8.3,11.3,MountGambier,W,NNW,WNW,No,No
6.8,15.4,0.6,1.0,5.3,41.0,17.0,24.0,92.0,64.0,1018.8,1014.7,7.0,7.0,9.5,14.1,MountGambier,N,N,N,No,Yes
7.6,12.6,2.0,2.8,2.7,63.0,24.0,19.0,88.0,77.0,1007.9,1006.8,8.0,7.0,7.8,11.5,MountGambier,NNE,NNE,NW,Yes,Yes
4.5,17.4,1.4,0.8,6.3,37.0,17.0,24.0,81.0,49.0,1003.1,996.3,6.0,1.0,8.8,17.1,MountGambier,N,NNE,N,Yes,Yes
8.8,10.8,3.0,2.4,1.4,41.0,22.0,20.0,87.0,89.0,997.3,998.2,7.0,8.0,9.7,9.0,MountGambier,NW,N,NNW,Yes,Yes
5.5,11.9,13.2,1.4,9.2,78.0,30.0,37.0,84.0,60.0,1007.8,1010.9,4.0,5.0,9.1,11.1,MountGambier,W,W,W,Yes,Yes
5.1,14.9,2.2,2.6,6.8,57.0,19.0,33.0,95.0,68.0,1017.0,1015.3,7.0,6.0,8.9,12.8,MountGambier,W,NNW,W,Yes,No
8.9,13.2,0.6,1.8,1.7,37.0,17.0,24.0,59.0,60.0,1022.5,1022.0,8.0,7.0,10.6,11.3,MountGambier,WNW,SW,W,No,No
6.6,13.7,0.0,2.6,2.0,44.0,20.0,22.0,74.0,64.0,1021.1,1017.8,7.0,7.0,8.6,13.2,MountGambier,N,N,N,No,No
7.1,17.1,0.0,2.2,4.5,48.0,22.0,20.0,60.0,44.0,1015.0,1009.7,7.0,7.0,11.6,16.9,MountGambier,N,NNE,NNE,No,No
7.2,15.0,0.8,2.0,6.4,63.0,15.0,31.0,74.0,83.0,1005.8,1004.0,1.0,6.0,12.2,11.7,MountGambier,WSW,NNW,W,No,Yes
5.0,12.6,12.4,3.0,7.1,74.0,31.0,28.0,64.0,60.0,1014.5,1018.1,7.0,4.0,9.4,10.8,MountGambier,W,WSW,SW,Yes,Yes
6.5,14.2,1.4,1.4,7.2,52.0,33.0,26.0,90.0,89.0,1023.3,1023.9,8.0,8.0,10.6,11.3,MountGambier,SW,SW,SSW,Yes,No
6.6,12.6,0.8,1.6,0.1,28.0,11.0,17.0,97.0,69.0,1027.0,1023.9,8.0,8.0,9.8,11.8,MountGambier,NNW,N,NNW,No,No
4.6,18.9,0.2,1.0,9.2,48.0,31.0,26.0,62.0,60.0,1019.5,1018.4,2.0,1.0,12.5,17.4,MountGambier,N,N,WNW,No,No
4.2,18.5,0.2,3.4,2.8,28.0,13.0,20.0,97.0,54.0,1020.8,1017.5,8.0,7.0,10.0,17.0,MountGambier,NW,NNE,NW,No,No
5.9,23.2,0.0,2.4,5.9,70.0,19.0,33.0,54.0,28.0,1014.3,1007.8,5.0,7.0,14.6,21.7,MountGambier,N,N,NNE,No,No
11.0,14.2,0.8,7.0,1.9,39.0,30.0,46.0,90.0,66.0,997.2,991.3,8.0,7.0,11.0,13.6,MountGambier,NNW,NNW,NNW,No,Yes
9.2,15.8,12.0,3.2,2.9,69.0,28.0,31.0,72.0,95.0,1002.4,1000.2,6.0,8.0,13.3,9.6,MountGambier,WNW,NNW,WNW,Yes,Yes
7.2,13.2,12.2,3.0,7.5,80.0,31.0,41.0,74.0,64.0,1008.5,1011.7,4.0,8.0,9.7,12.1,MountGambier,W,W,W,Yes,No
